File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
A_3,29,"‎23 / 04 / 18 , 16 : 33 - Bullo2 : Vero","‎23 / 04 / 18 , 16 : 33 - Bullo2 : True:",Encouragement_to_the_Harasser,Harasser,False,False
A_3,30,"‎23 / 04 / 18 , 16 : 33 - SupportoBullo2 : No pk hai problemi","‎23 / 04 / 18 , 16 : 33 - SupportoBullo2 : No ‘cos you have problems",Insult-General_Insult,Bystander_assistant,False,False
A_3,31,"‎23 / 04 / 18 , 16 : 33 - Vittima : Ma che ne sapete ! guarda che ci sono un sacco di ballerini famosi","‎23 / 04 / 18 , 16 : 33 - Vittima : What do you know! For your information, there are a lot of famous dancers.",Defense,Harasser,False,False
A_3,35,"‎23 / 04 / 18 , 16 : 34 - Vittima : che ne sai di come ballo","‎23 / 04 / 18 , 16 : 34 - Vittima : What do you know about my dancing",Defense,Victim,False,False
A_3,37,"‎23 / 04 / 18 , 16 : 35 - SupportoBullo2 : Non ci tengo a vedere un porco ballare","‎23 / 04 / 18 , 16 : 35 - SupportoBullo2 : I don't want to see a pig dancing",Insult-BodyShame,Bystander_assistant,False,False
A_3,38,"‎23 / 04 / 18 , 16 : 37 - Vittima : ma non ti permettere ! guarda che la danza è uno sport come un altro","‎23 / 04 / 18 , 16 : 37 - Vittima : Don’t you dare! For your information, ballet is a sport like any other",Defense,Victim,False,False
A_3,39,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima2 : Ma statevene zitti Madonna che dalle sue doti mi sembra che sappia ballare meglio di voi","‎23 / 04 / 18 , 16 : 37 - SupportoVittima2 : Shut up, will you Geez. Based on his skills, I think he can dance better than you.",Defense,Bystander_defender,False,False
A_3,39,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima2 : Ma statevene zitti Madonna che dalle sue doti mi sembra che sappia ballare meglio di voi","‎23 / 04 / 18 , 16 : 37 - SupportoVittima2 : Shut up, will you Geez. Based on his skills, I think he can dance better than you.",Defense,Bystander_defender,False,False
A_3,39,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima2 : Ma statevene zitti Madonna che dalle sue doti mi sembra che sappia ballare meglio di voi","‎23 / 04 / 18 , 16 : 37 - SupportoVittima2 : Shut up, will you Geez. Based on his skills, I think he can dance better than you.",Curse_or_Exclusion,Bystander_defender,False,False
A_3,39,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima2 : Ma statevene zitti Madonna che dalle sue doti mi sembra che sappia ballare meglio di voi","‎23 / 04 / 18 , 16 : 37 - SupportoVittima2 : Shut up, will you Geez. Based on his skills, I think he can dance better than you.",Curse_or_Exclusion,Bystander_defender,False,False
A_3,41,"‎23 / 04 / 18 , 16 : 37 - Vittima : non vi ho mica costretto","‎23 / 04 / 18 , 16 : 37 - Vittima : I didn't force you.",Defense,Victim,False,False
A_3,46,"‎23 / 04 / 18 , 16 : 40 - SupportoBullo2 : Noi veniamo li ha lanciarti pomodori tutta la recita","‎23 / 04 / 18 , 16 : 40 - SupportoBullo2 : We come there to throw tomatoes at you throughout the play",Threat_or_Blackmail,Bystander_assistant,False,False
A_3,49,"‎23 / 04 / 18 , 16 : 40 - SupportoVittima2 : Lo rimarrete voi che non sapete manco come balla magari è bravissimo e ve lo perdete siete solo invidiosi e avete paura di ammettere i vostri gusti","‎23 / 04 / 18 , 16 : 40 - SupportoVittima2 : You'll be the ones.  You don't even know how he dances, maybe he's very good and you'll miss him, you're just jealous and you're afraid to admit your taste.",Defense,Bystander_defender,False,False
A_3,53,"‎23 / 04 / 18 , 16 : 43 - SupportoBullo2 : Secondo noi nonsiamo invidiosi di uno che balla come un porco in cinta","‎23 / 04 / 18 , 16 : 43 - SupportoBullo2 : We think we are not envious of someone who dances like a pregnant pig.",Insult-BodyShame,Bystander_assistant,False,False
A_3,56,"‎23 / 04 / 18 , 16 : 44 - Vittima : SupportoBullo2 ma perché mi offendi così","‎23 / 04 / 18 , 16 : 44 - Vittima : SupportoBullo2 but why do you offend me so",Defense,Victim,False,False
A_3,59,"‎23 / 04 / 18 , 16 : 45 - SupportoBullo2 : Pk ne ho voglia e non mi piacciono i tuoi gusti cretino","‎23 / 04 / 18 , 16 : 45 - SupportoBullo2 : ‘cos I want it and I don't like your taste, dumbass!",Insult-General_Insult,Bystander_assistant,False,False
A_3,63,"‎23 / 04 / 18 , 16 : 46 - SupportoBullo2 : Bravo Bul","‎23 / 04 / 18 , 16 : 46 - SupportoBullo2 : Well done Bul",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_3,66,"‎23 / 04 / 18 , 16 : 48 - SupportoBullo2 : Sisi tu impara a volare poi ne ripensiamo","‎23 / 04 / 18 , 16 : 48 - SupportoBullo2 : Yes, yes,  you learn how to fly then we'll rethink it",Threat_or_Blackmail,Bystander_assistant,False,False
A_3,68,"‎23 / 04 / 18 , 16 : 49 - SupportoBullo2 : Ma nessuna lancera i pomodori purché chi vuole venire a vedere delle scimmie ballare","‎23 / 04 / 18 , 16 : 49 - SupportoBullo2 : But no one's gonna throw tomatoes, who wants to go and see monkeys dancing?:",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,70,"‎23 / 04 / 18 , 16 : 49 - Vittima : siete cattivi , non vi ho fatto niente","‎23 / 04 / 18 , 16 : 49 - Vittima : You're awful, I didn't do anything to you",Defense,Victim,False,False
A_3,71,"‎23 / 04 / 18 , 16 : 49 - Vittima : pensavo che potesse farvi piacere","‎23 / 04 / 18 , 16 : 49 - Vittima : I thought you might like it",Defense,Victim,False,False
A_3,72,"‎23 / 04 / 18 , 16 : 49 - Vittima : non ci parliamo mai , non sapete nulla di ciò che faccio","‎23 / 04 / 18 , 16 : 49 - Vittima : We never talk (to each other), you don't know anything about what I do.",Defense,Victim,False,False
A_3,74,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo2 : Mi basta vederti che capisco subito che sei uno sfigato di merda","‎23 / 04 / 18 , 16 : 51 - SupportoBullo2 : I can tell just by looking at you that you're a f***ing loser.",Insult-General_Insult,Bystander_assistant,False,False
A_3,76,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo2 : Se ti vedo ballare mi viene il voltastomaco","‎23 / 04 / 18 , 16 : 51 - SupportoBullo2 : If I see you dance, I’ll get sick to my stomach",Insult-General_Insult,Bystander_assistant,False,False
A_3,77,"‎23 / 04 / 18 , 16 : 54 - Vittima : non è vero","‎23 / 04 / 18 , 16 : 54 - Vittima : It's not true!",Defense,Victim,False,False
A_3,79,"‎23 / 04 / 18 , 16 : 54 - Bullo2 : Ma stai zitto","‎23 / 04 / 18 , 16 : 54 - Bullo2 : Shut up!",Curse_or_Exclusion,Harasser,False,False
A_3,81,"‎23 / 04 / 18 , 16 : 55 - SupportoBullo2 : Ma stai zitto cretino","‎23 / 04 / 18 , 16 : 55 - SupportoBullo2 : Shut up you idiot",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,81,"‎23 / 04 / 18 , 16 : 55 - SupportoBullo2 : Ma stai zitto cretino","‎23 / 04 / 18 , 16 : 55 - SupportoBullo2 : Shut up you idiot",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,81,"‎23 / 04 / 18 , 16 : 55 - SupportoBullo2 : Ma stai zitto cretino","‎23 / 04 / 18 , 16 : 55 - SupportoBullo2 : Shut up you idiot",Insult-General_Insult,Bystander_assistant,False,False
A_3,81,"‎23 / 04 / 18 , 16 : 55 - SupportoBullo2 : Ma stai zitto cretino","‎23 / 04 / 18 , 16 : 55 - SupportoBullo2 : Shut up you idiot",Insult-General_Insult,Bystander_assistant,False,False
A_3,82,"‎23 / 04 / 18 , 16 : 55 - SupportoVittima3 : Invece secondo me è molto bravo . ognuno nella vita può fare quello che desidera","‎23 / 04 / 18 , 16 : 55 - SupportoVittima3 : I  think he is very good actually. everyone can do what he wants in his life:",Defense,Bystander_defender,False,False
A_3,87,"‎23 / 04 / 18 , 16 : 58 - SupportoBullo2 : Ma state tutti zitti cretini","‎23 / 04 / 18 , 16 : 58 - SupportoBullo2 : Shut up, all of you, dumbasses!",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,87,"‎23 / 04 / 18 , 16 : 58 - SupportoBullo2 : Ma state tutti zitti cretini","‎23 / 04 / 18 , 16 : 58 - SupportoBullo2 : Shut up, all of you, dumbasses!",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,87,"‎23 / 04 / 18 , 16 : 58 - SupportoBullo2 : Ma state tutti zitti cretini","‎23 / 04 / 18 , 16 : 58 - SupportoBullo2 : Shut up, all of you, dumbasses!",Insult-General_Insult,Bystander_assistant,False,False
A_3,87,"‎23 / 04 / 18 , 16 : 58 - SupportoBullo2 : Ma state tutti zitti cretini","‎23 / 04 / 18 , 16 : 58 - SupportoBullo2 : Shut up, all of you, dumbasses!",Insult-General_Insult,Bystander_assistant,False,False
A_3,88,"‎23 / 04 / 18 , 16 : 59 - SupportoBullo2 : Ma chi ti vorebbe come amico","‎23 / 04 / 18 , 16 : 59 - SupportoBullo2 : But who would want you as a friend",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,90,"‎23 / 04 / 18 , 17 : 00 - SupportoVittima3 : Ragazzi ma lui vi ha invitato se poi voi non volete andarci non andateci ma non bisogna prendere in giro .","‎23 / 04 / 18 , 17 : 00 - SupportoVittima3 : Guys,  he invited you, if you don't want to go, just don't go but you don't have to make fun of him.",Defense,Bystander_defender,False,False
A_3,93,"‎23 / 04 / 18 , 17 : 00 - Vittima : non capiscono nulla e pretendono di capire tutto","‎23 / 04 / 18 , 17 : 00 - Vittima : they do not understand anything and they claim to understand everything",Defense,Victim,False,False
A_3,95,"‎23 / 04 / 18 , 17 : 01 - SupportoVittima3 : Io sono suo amico","‎23 / 04 / 18 , 17 : 01 - SupportoVittima3 : I am his friend",Defense,Bystander_defender,False,False
A_3,98,"‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : ma stai zitto coglione tu non saii un cazzo di noi","‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : but shut up you asshole, you don't know shit about us",Insult-General_Insult,Bystander_assistant,False,False
A_3,98,"‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : ma stai zitto coglione tu non saii un cazzo di noi","‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : but shut up you asshole, you don't know shit about us",Insult-General_Insult,Bystander_assistant,False,False
A_3,98,"‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : ma stai zitto coglione tu non saii un cazzo di noi","‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : but shut up you asshole, you don't know shit about us",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,98,"‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : ma stai zitto coglione tu non saii un cazzo di noi","‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : but shut up you asshole, you don't know shit about us",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,99,"‎23 / 04 / 18 , 17 : 03 - SupportoVittima2 : E anche io e lo trovo più simpatico di tutti voi","‎23 / 04 / 18 , 17 : 03 - SupportoVittima2 : And me too and I find him nicer than all of you",Defense,Bystander_assistant,False,False
A_3,100,"‎23 / 04 / 18 , 17 : 03 - Vittima : non voglio sapere niente di voi","‎23 / 04 / 18 , 17 : 03 - Vittima : I don't want to know anything about you",Defense,Victim,False,False
A_3,101,"‎23 / 04 / 18 , 17 : 03 - Vittima : se l'unica cosa che sapete fare è offendere","‎23 / 04 / 18 , 17 : 03 - Vittima : the only thing you know how to do is offend",Defense,Victim,False,False
A_3,102,"‎23 / 04 / 18 , 17 : 03 - SupportoVittima3 : Sa però che siete molto maleducati","‎23 / 04 / 18 , 17 : 03 - SupportoVittima3 : He knows that you are very rude",Defense,Bystander_defender,False,False
A_3,109,"‎23 / 04 / 18 , 17 : 05 - Vittima : mica come voi che parlate male di tutti","‎23 / 04 / 18 , 17 : 05 - Vittima : Not like you who talk bad about everyone.",Defense,Victim,False,False
A_3,112,"‎23 / 04 / 18 , 17 : 05 - SupportoBullo2 : È giusto cretino","‎23 / 04 / 18 , 17 : 05 - SupportoBullo2 : That's right dumbass",Insult-General_Insult,Bystander_assistant,False,False
A_3,118,"‎23 / 04 / 18 , 17 : 07 - SupportoVittima3 : Allora mi sa che nel tuo piccolo cervellino oltre che insultare le persone non sai fare altro","‎23 / 04 / 18 , 17 : 07 - SupportoVittima3 : Then I guess in your little brain you can't do anything but insult people.",Defense,Bystander_defender,False,False
A_3,120,"‎23 / 04 / 18 , 17 : 08 - SupportoBullo2 : Sii pk hai problemi cazzo","‎23 / 04 / 18 , 17 : 08 - SupportoBullo2 : Yes, ‘cos you have  problems dick",Insult-General_Insult,Bystander_assistant,False,False
A_3,121,"‎23 / 04 / 18 , 17 : 08 - SupportoVittima3 : &#128405;","‎23 / 04 / 18 , 17 : 08 - SupportoVittima3 : &#128405;",Insult-General_Insult,Bystander_defender,False,False
A_3,122,"‎23 / 04 / 18 , 17 : 09 - SupportoVittima2 : Si mona frena un attimo","‎23 / 04 / 18 , 17 : 09 - SupportoVittima2 : Yes, bitch, hold on there ",Insult-General_Insult,Bystander_defender,False,False
A_3,123,"‎23 / 04 / 18 , 17 : 09 - SupportoVittima3 : Sai solo offendere e non sai fare altro","‎23 / 04 / 18 , 17 : 09 - SupportoVittima3 : You only know how to offend and you don't know how to do anything else",Defense,Bystander_defender,False,False
A_3,125,"‎23 / 04 / 18 , 17 : 10 - SupportoBullo2 : Si hai problemi","‎23 / 04 / 18 , 17 : 10 - SupportoBullo2 : Yes, you have problems:",Insult-General_Insult,Bystander_assistant,False,False
A_3,130,"‎23 / 04 / 18 , 17 : 17 - Vittima : sì , ho problemi perché mi rende triste","‎23 / 04 / 18 , 17 : 17 - Vittima : yes, I have problems because it makes me sad:",Defense,Victim,False,False
A_3,132,"‎23 / 04 / 18 , 17 : 18 - SupportoVittima2 : Ma ignoralii","‎23 / 04 / 18 , 17 : 18 - SupportoVittima2 : Just ignore them",Defense,Bystander_defender,False,False
A_3,135,"‎23 / 04 / 18 , 17 : 18 - SupportoBullo2 : Il saggio degli sfigati","‎23 / 04 / 18 , 17 : 18 - SupportoBullo2 : The losers’ recital:",Insult-General_Insult,Bystander_assistant,False,False
A_3,136,"‎23 / 04 / 18 , 17 : 18 - Bullo1 : Spero che ti spacchi la schiena","‎23 / 04 / 18 , 17 : 18 - Bullo1 : I hope you break your back",Curse_or_Exclusion,Harasser,False,False
A_3,139,"‎23 / 04 / 18 , 17 : 19 - SupportoVittima2 : Hahaha io lo adoro","‎23 / 04 / 18 , 17 : 19 - SupportoVittima2 : Hahaha I love him",Defense,Bystander_defender,False,False
A_3,141,"‎23 / 04 / 18 , 17 : 20 - SupportoBullo2 : Si duro pk vai ha provare la sciena dove ti lanciano i pomodori","‎23 / 04 / 18 , 17 : 20 - SupportoBullo2 : Yeah tough ‘cos you go rehearse the scene where they throw tomatoes at you.",Threat_or_Blackmail,Bystander_assistant,False,False
A_3,142,"‎23 / 04 / 18 , 17 : 20 - Bullo1 : Già","‎23 / 04 / 18 , 17 : 20 - Bullo1 : Yep",Encouragement_to_the_Harasser,Harasser,False,False
A_3,147,"‎23 / 04 / 18 , 17 : 21 - SupportoBullo2 : Non me ne frega un cazzo","‎23 / 04 / 18 , 17 : 21 - SupportoBullo2 : I do not give a shit.",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,148,"‎23 / 04 / 18 , 17 : 21 - SupportoVittima2 : Devi ignorarli tu fallo proprio perché non li piace a loro","‎23 / 04 / 18 , 17 : 21 - SupportoVittima2 : You have to ignore them, just do it because they don't like it",Defense,Bystander_defender,False,False
A_3,149,"‎23 / 04 / 18 , 17 : 21 - SupportoBullo2 : Piangi non frega a nessuno","‎23 / 04 / 18 , 17 : 21 - SupportoBullo2 : Cry, no one cares:",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,152,"‎23 / 04 / 18 , 17 : 22 - SupportoBullo2 : Anche se ti alleni rimani un ballerino fallito","‎23 / 04 / 18 , 17 : 22 - SupportoBullo2 : Even if you practice, you're still a failed dancer.",Defamation,Bystander_assistant,False,False
A_3,154,"‎23 / 04 / 18 , 17 : 22 - Bullo1 : Grande SupportoBullo2","‎23 / 04 / 18 , 17 : 22 - Bullo1 : Great SupportoBullo2",Encouragement_to_the_Harasser,Harasser,False,False
A_3,157,"‎23 / 04 / 18 , 17 : 24 - SupportoBullo2 : Spero che perdi l'autobus cosí non puoi andare a fare le prove e cosí domani non ti fanno ballare ( meglio per li spettatori di domani se non vai a fare il saggio ) 🤮","‎23 / 04 / 18 , 17 : 24 - SupportoBullo2 :I hope you miss the bus so you can't go rehearse and so they don't make you dance tomorrow (it’s better for the audience tomorrow if you don't dance in the recital ) 🤮:",Curse_or_Exclusion,Bystander_assistant,False,False
A_3,163,"‎23 / 04 / 18 , 17 : 46 - SupportoBullo3 : Ma che perdere l' autobus che appena il conducente lo vede non si ferma neanche","‎23 / 04 / 18 , 17 : 46 - SupportoBullo3 : What do you meant miss the bus, when the driver sees him he won’t even stop.",Defamation,Bystander_assistant,False,False
A_3,164,"‎23 / 04 / 18 , 17 : 46 - SupportoBullo2 : Grande","‎23 / 04 / 18 , 17 : 46 - SupportoBullo2 : Great",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_3,165,"‎23 / 04 / 18 , 17 : 47 - SupportoBullo2 : Anche secondo me","‎23 / 04 / 18 , 17 : 47 - SupportoBullo2 : I think so too.",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_3,166,"‎23 / 04 / 18 , 17 : 48 - SupportoBullo2 : Hai ragione SupportoBullo3","‎23 / 04 / 18 , 17 : 48 - SupportoBullo2 : You are right SupportoBullo3",Encouragement_to_the_Harasser,Bystander_assistant,False,False
A_3,167,"‎23 / 04 / 18 , 19 : 55 - SupportoVittima2 : Secondo me si ma te sei problematico hahhaha","‎23 / 04 / 18 , 19 : 55 - SupportoVittima2 : I think so but you do have issues hahhaha",Insult-General_Insult,Bystander_defender,False,False
A_3,170,"‎24 / 04 / 18 , 16 : 11 - SupportoVittima2 : Hahahah grande davvero non ne dubitavo &#128582;‍♀ &#10084;","‎24 / 04 / 18 , 16 : 11 - SupportoVittima2 : Hahahah great really I had no doubt &#128582;♀ &#10084;",Defense,Bystander_defender,False,False
A_3,172,"‎24 / 04 / 18 , 16 : 18 - Vittima : ma che ne sai","‎24 / 04 / 18 , 16 : 18 - Vittima : what do you know",Defense,Victim,False,False
A_3,174,"‎24 / 04 / 18 , 16 : 22 - SupportoVittima1 : Congratulazioni Vittima sapevo che c'e l'avresti fatta &#128378; &#127882;","‎24 / 04 / 18 , 16 : 22 - SupportoVittima1 : Congratulations Vittima I knew that you would have made it &#128378; &#127882;",Defense,Bystander_defender,False,False
A_3,178,"‎24 / 04 / 18 , 16 : 23 - Bullo1 : Si come peggior ballerino","‎24 / 04 / 18 , 16 : 23 - Bullo1 : Yes, as the worst dancer.",Insult-General_Insult,Harasser,False,False
A_3,181,"‎24 / 04 / 18 , 16 : 25 - Vittima : siete sempre così con me","‎24 / 04 / 18 , 16 : 25 - Vittima : You're always like this with me.",Defense,Victim,False,False
A_3,182,"‎24 / 04 / 18 , 16 : 25 - Vittima : mi trattate sempre male","‎24 / 04 / 18 , 16 : 25 - Vittima : You always treat me bad.",Defense,Victim,False,False
A_3,184,"‎24 / 04 / 18 , 16 : 26 - Vittima : siete persone cattive","‎24 / 04 / 18 , 16 : 26 - Vittima : You are awful people.",Defense,Victim,False,False
A_3,189,"‎24 / 04 / 18 , 16 : 47 - Vittima : sapete solo offendere","‎24 / 04 / 18 , 16 : 47 - Vittima : you only know how to offend",Defense,Victim,False,False
A_3,190,"‎24 / 04 / 18 , 16 : 49 - SupportoVittima1 : Non dargli retta tanto sanno solo offendere","‎24 / 04 / 18 , 16 : 49 - SupportoVittima1 : Don't listen to them, they only know how to offend.",Defense,Bystander_defender,False,False
A_3,197,"‎24 / 04 / 18 , 17 : 07 - SupportoBullo2 : Balli anche te cosí da gay ?","‎24 / 04 / 18 , 17 : 07 - SupportoBullo2 : Do you also dance like a gay?",Insult-Discrimination-Sexism,Bystander_assistant,False,False
A_3,199,"‎24 / 04 / 18 , 17 : 09 - SupportoBullo2 : Ha cazzo allora sei messo peggio di quanto pensavo","‎24 / 04 / 18 , 17 : 09 - SupportoBullo2 : Oh shit, you're in worse shape than I thought.",Insult-General_Insult,Bystander_assistant,False,False
A_3,204,"‎24 / 04 / 18 , 17 : 17 - Vittima : Ma che ne sapete voi di quanto ballo bene","‎24 / 04 / 18 , 17 : 17 - Vittima : But what do you know about how well I dance",Defense,Victim,False,False
A_3,206,"‎24 / 04 / 18 , 17 : 17 - Vittima : Scoordinati che non siete altro","‎24 / 04 / 18 , 17 : 17 - Vittima : You're so uncoordinated",Insult-General_Insult,Victim,False,False
A_3,208,"‎24 / 04 / 18 , 17 : 20 - Bullo1 : Anzi il cane balla meglio di lui","‎24 / 04 / 18 , 17 : 20 - Bullo1 : Actually the dog dances better than him",Defamation,Harasser,False,False
A_3,209,"‎24 / 04 / 18 , 17 : 22 - SupportoBullo2 : Ma tutti sanno ballere meglio di lui","‎24 / 04 / 18 , 17 : 22 - SupportoBullo2 : But everyone can dance better than him",Defamation,Bystander_assistant,False,False
A_3,210,"‎24 / 04 / 18 , 17 : 42 - Vittima : Bravi bravi","‎24 / 04 / 18 , 17 : 42 - Vittima : Well done, well done",Defense,Victim,True,False
A_3,213,"‎24 / 04 / 18 , 18 : 00 - SupportoVittima2 : Ma lasciatelo stare dio can farà ciò che vuole","‎24 / 04 / 18 , 18 : 00 - SupportoVittima2 : But leave him alone, for God’s sake, he will do what he wants",Defense,Bystander_assistant,False,False
A_3,214,"‎24 / 04 / 18 , 18 : 00 - SupportoVittima2 : È più bravo di voi ignoranti","‎24 / 04 / 18 , 18 : 00 - SupportoVittima2 : He's better than you, ignorant people.",Insult-General_Insult,Bystander_defender,False,False
A_3,215,"‎24 / 04 / 18 , 20 : 34 - Bullo1 : Ma ignorante sarai tu","‎24 / 04 / 18 , 20 : 34 - Bullo1 :  you are the ignorant one",Insult-General_Insult,Harasser,False,False
A_3,216,"‎24 / 04 / 18 , 20 : 34 - SupportoVittima2 : Scusami se ti ho offeso ma smettetela di offenderlo","‎24 / 04 / 18 , 20 : 34 - SupportoVittima2 : Sorry if I offended you but stop offending him.",Defense,Bystander_assistant,False,False
A_3,218,"‎24 / 04 / 18 , 20 : 41 - SupportoVittima2 : Adesso così a caso la smetti &#128580;giuro che non vi capisco siete senza cuore","‎24 / 04 / 18 , 20 : 41 - SupportoVittima2 : Now you stop for no reason &#128580;I swear that I do not understand you, you have no heart:",Defense,Bystander_defender,False,False
A_3,220,"‎25 / 04 / 18 , 10 : 41 - Vittima : Non è che non avete cuore , è che non avete sensibilità per venire a un saggio e vedere che la danza è una bellissima arte","‎25 / 04 / 18 , 10 : 41 - Vittima : It's not that you have no heart, it's that you are not sensitive enough to come to a recital and see that dance is a beautiful art.",Defense,Victim,False,False
A_3,221,"‎25 / 04 / 18 , 10 : 41 - Vittima : Mi spiace per voi","‎25 / 04 / 18 , 10 : 41 - Vittima : I feel sorry for you",Defense,Victim,False,False
A_3,222,"‎25 / 04 / 18 , 10 : 41 - Vittima : Le vostre offese possojo anche ferirmi ma non formeranno le mie gambe a muoversi a ritmo","‎25 / 04 / 18 , 10 : 41 - Vittima : Your insults may hurt me but they won't stop my legs from moving to the rhythm.",Defense,Victim,False,False
A_3,223,"‎25 / 04 / 18 , 10 : 43 - SupportoVittima2 : Tutto vero &#128582;‍♀ti stimo un sacco non arrenderti mai","‎25 / 04 / 18 , 10 : 43 - SupportoVittima2 : It's all true &#128582;♀I appreciate you so much don't ever give up",Defense,Bystander_defender,False,False
A_3,229,"‎25 / 04 / 18 , 18 : 58 - SupportoVittima2 : Voi rovinate tutto con il vostro pessimismo","‎25 / 04 / 18 , 18 : 58 - SupportoVittima2 : You people ruin everything with your pessimism",Defense,Bystander_defender,False,False
A_4,2,"‎23 / 04 / 18 , 16 : 18 - Bullo2 : Che sfigatoo &#128514; &#128514;","‎23 / 04 / 18 , 16 : 18 - Bullo2 : What a loser &#128514; &#128514;",Insult-General_Insult,Harasser,False,False
A_4,3,"‎23 / 04 / 18 , 16 : 24 - Bullo1 : Manco fossi gay &#128405; &#128514; &#128514; &#128514;","‎23 / 04 / 18 , 16 : 24 - Bullo1 : Not even if I were gay &#128405; &#128514; &#128514; &#128514;",Insult-Discrimination-Sexism,Harasser,False,False
A_4,4,"‎23 / 04 / 18 , 16 : 24 - Bullo1 : &#129318;‍♀","‎23 / 04 / 18 , 16 : 24 - Bullo1 : &#129318;♀:",Insult-Discrimination-Sexism,Harasser,False,False
A_4,5,"‎23 / 04 / 18 , 16 : 24 - SupportoVittima2 : Dai lasciatelo in pace","‎23 / 04 / 18 , 16 : 24 - SupportoVittima2 : Come on leave him alone",Defense,Bystander_defender,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti &#128514;","‎23 / 04 / 18 , 16 : 25 - Bullo2 : Come on, it's women's stuff, leave it alone loser, no one will come to see you &#128514;",Curse_or_Exclusion,Harasser,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti &#128514;","‎23 / 04 / 18 , 16 : 25 - Bullo2 : Come on, it's women's stuff, leave it alone loser, no one will come to see you &#128514;",Curse_or_Exclusion,Harasser,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti &#128514;","‎23 / 04 / 18 , 16 : 25 - Bullo2 : Come on, it's women's stuff, leave it alone loser, no one will come to see you &#128514;",Curse_or_Exclusion,Harasser,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti &#128514;","‎23 / 04 / 18 , 16 : 25 - Bullo2 : Come on, it's women's stuff, leave it alone loser, no one will come to see you &#128514;",Insult-Discrimination-Sexism,Harasser,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti &#128514;","‎23 / 04 / 18 , 16 : 25 - Bullo2 : Come on, it's women's stuff, leave it alone loser, no one will come to see you &#128514;",Insult-Discrimination-Sexism,Harasser,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti &#128514;","‎23 / 04 / 18 , 16 : 25 - Bullo2 : Come on, it's women's stuff, leave it alone loser, no one will come to see you &#128514;",Insult-Discrimination-Sexism,Harasser,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti &#128514;","‎23 / 04 / 18 , 16 : 25 - Bullo2 : Come on, it's women's stuff, leave it alone loser, no one will come to see you &#128514;",Insult-General_Insult,Harasser,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti &#128514;","‎23 / 04 / 18 , 16 : 25 - Bullo2 : Come on, it's women's stuff, leave it alone loser, no one will come to see you &#128514;",Insult-General_Insult,Harasser,False,False
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti &#128514;","‎23 / 04 / 18 , 16 : 25 - Bullo2 : Come on, it's women's stuff, leave it alone loser, no one will come to see you &#128514;",Insult-General_Insult,Harasser,False,False
