File,SentenceNumber,Sentence,Translation,EntityType,Role,Sarcasm,NonOffensive
D_2,141,"‎27 / 04 / 18 , 19 : 17 - SupportoVittima2 : Ma stai tranquilla e zitta","‎27 / 04 / 18 , 19 : 17 - SupportoVittima2 : Be quiet and shut up",Curse_or_Exclusion,Bystander_defender,False,False
D_2,142,"‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : Tu stai zitta","‎27 / 04 / 18 , 19 : 17 - SupportoBullo2 : You shut up",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,143,"‎27 / 04 / 18 , 19 : 17 - Bullo1 : Zitta tu","‎27 / 04 / 18 , 19 : 17 - Bullo1 : You shut up",Curse_or_Exclusion,Harasser,False,False
D_2,144,"‎27 / 04 / 18 , 19 : 18 - SupportoVittima2 : Non spreco parole per voi","‎27 / 04 / 18 , 19 : 18 - SupportoVittima2 : I don't waste words on you.",Defense,Bystander_defender,False,False
D_2,146,"‎27 / 04 / 18 , 19 : 18 - Bullo1 : Nessuno ti ha chiesto nulla infatti &#129335;‍♀","‎27 / 04 / 18 , 19 : 18 - Bullo1 : Nobody asked you anything, in fact &#129335;♀",Curse_or_Exclusion,Harasser,False,False
D_2,148,"‎27 / 04 / 18 , 19 : 19 - Bullo1 : Lei può parlare tu no","‎27 / 04 / 18 , 19 : 19 - Bullo1 : She can talk you can't",Curse_or_Exclusion,Harasser,False,False
D_2,149,"‎27 / 04 / 18 , 19 : 19 - SupportoBullo2 : Esatto &#128524;","‎27 / 04 / 18 , 19 : 19 - SupportoBullo2 : Exactly &#128524;",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,150,"‎27 / 04 / 18 , 19 : 20 - SupportoVittima2 : Ti ho detto che non spreco parole per te &#129296; &#129296;","‎27 / 04 / 18 , 19 : 20 - SupportoVittima2 : I told you I don't waste words on you &#129296; &#129296;",Defense,Bystander_defender,False,False
D_2,151,"‎27 / 04 / 18 , 19 : 20 - SupportoBullo2 : Allora smettila di parlare tesoro !","‎27 / 04 / 18 , 19 : 20 - SupportoBullo2 : Then stop talking sweetie!",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,152,"‎27 / 04 / 18 , 19 : 20 - Bullo1 : Allora chiudi il becco","‎27 / 04 / 18 , 19 : 20 - Bullo1 : Shut up then",Curse_or_Exclusion,Harasser,False,False
D_2,153,"‎27 / 04 / 18 , 19 : 21 - SupportoBullo2 : Già ahahah","‎27 / 04 / 18 , 19 : 21 - SupportoBullo2 : Yeah",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,154,"‎27 / 04 / 18 , 19 : 24 - SupportoVittima2 : Allora stai zitta","‎27 / 04 / 18 , 19 : 24 - SupportoVittima2 : Shut up then.",Curse_or_Exclusion,Bystander_defender,False,False
D_2,155,"‎27 / 04 / 18 , 19 : 24 - SupportoBullo2 : Stai zitta tu","‎27 / 04 / 18 , 19 : 24 - SupportoBullo2 : Shut up!",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,156,"‎27 / 04 / 18 , 19 : 27 - Bullo1 : Stai zitta tu che dici tanto di sprecare parole con noi .","‎27 / 04 / 18 , 19 : 27 - Bullo1 : Shut up, you who say that  you are wasting words on us.",Curse_or_Exclusion,Harasser,False,False
D_2,157,"‎27 / 04 / 18 , 19 : 27 - Bullo1 : Chiudi la bocca .","‎27 / 04 / 18 , 19 : 27 - Bullo1 : Shut your mouth.",Curse_or_Exclusion,Harasser,False,False
D_2,163,"‎28 / 04 / 18 , 16 : 21 - SupportoBullo1 : È ancora un elefante","‎28 / 04 / 18 , 16 : 21 - SupportoBullo1 : He's still an elephant",Insult-BodyShame,Bystander_assistant,False,False
D_2,164,"‎28 / 04 / 18 , 16 : 22 - Bullo1 : Dimagrisci elefante","‎28 / 04 / 18 , 16 : 22 - Bullo1 : Slim down elephant",Insult-BodyShame,Harasser,False,False
D_2,165,"‎28 / 04 / 18 , 16 : 22 - SupportoBullo2 : Ahahah ridooo","‎28 / 04 / 18 , 16 : 22 - SupportoBullo2 : Ahahah I am laughing!",Encouragement_to_the_Harasser,Bystander_assistant,False,False
D_2,166,"‎28 / 04 / 18 , 16 : 23 - SupportoBullo2 : Ma ancor peggio a ginnastica ! Vedremo a scuola cosa farà ahah","‎28 / 04 / 18 , 16 : 23 - SupportoBullo2 : But even worse in gymnastics! We'll see what he'll do at school",Threat_or_Blackmail,Bystander_assistant,False,False
D_2,167,"‎28 / 04 / 18 , 16 : 25 - Bullo1 : Iscriviti in palestra invece che perdere tempo a studiare !","‎28 / 04 / 18 , 16 : 25 - Bullo1 : Join a gym instead of wasting time studying!",Insult-BodyShame,Bystander_assistant,False,False
D_2,168,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo2 : Esatto ahah","‎28 / 04 / 18 , 16 : 25 - SupportoBullo2 : Exactly ahah",Encouragement_to_the_Harasser,Harasser,False,False
D_2,169,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : Ma quanto sfigato può essere quel cesso hahah","‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : What a loser that guy can be!",Insult-General_Insult,Bystander_assistant,False,False
D_2,169,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : Ma quanto sfigato può essere quel cesso hahah","‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : What a loser that guy can be!",Insult-General_Insult,Bystander_assistant,False,False
D_2,169,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : Ma quanto sfigato può essere quel cesso hahah","‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : What a loser that guy can be!",Insult-BodyShame,Bystander_assistant,False,False
D_2,169,"‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : Ma quanto sfigato può essere quel cesso hahah","‎28 / 04 / 18 , 16 : 25 - SupportoBullo1 : What a loser that guy can be!",Insult-BodyShame,Bystander_assistant,False,False
D_2,170,"‎28 / 04 / 18 , 16 : 26 - Bullo1 : Appena vedo il cesso mi viene in mente Vittima hahaha","‎28 / 04 / 18 , 16 : 26 - Bullo1 : As soon as I see the toilet I think of Vittima hahaha",Insult-BodyShame,Harasser,False,False
D_2,171,"‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : Che simpatiche ma sapete farvi gli affari vostri ?","‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : How nice you are, but can you mind your own business?",Defense,Bystander_defender,False,False
D_2,171,"‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : Che simpatiche ma sapete farvi gli affari vostri ?","‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : How nice you are, but can you mind your own business?",Defense,Bystander_defender,False,False
D_2,171,"‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : Che simpatiche ma sapete farvi gli affari vostri ?","‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : How nice you are, but can you mind your own business?",Insult-General_Insult,Bystander_defender,False,False
D_2,171,"‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : Che simpatiche ma sapete farvi gli affari vostri ?","‎28 / 04 / 18 , 17 : 14 - SupportoVittima2 : How nice you are, but can you mind your own business?",Insult-General_Insult,Bystander_defender,False,False
D_2,173,"‎28 / 04 / 18 , 18 : 46 - Bullo1 : Chi vi ha chiesto cosa ?","‎28 / 04 / 18 , 18 : 46 - Bullo1 : Who asked you what?",Curse_or_Exclusion,Harasser,False,False
D_2,175,"‎28 / 04 / 18 , 18 : 57 - SupportoBullo2 : Ma stai zitta","‎28 / 04 / 18 , 18 : 57 - SupportoBullo2 : Shut up!",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,177,"‎28 / 04 / 18 , 18 : 58 - SupportoBullo2 : Chiudi la bocca","‎28 / 04 / 18 , 18 : 58 - SupportoBullo2 : Shut your mouth.",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,178,"‎28 / 04 / 18 , 18 : 59 - SupportoVittima2 : Sisi sposta la concentrazione su di me visto che sai che con Vittima non hai ragione","‎28 / 04 / 18 , 18 : 59 - SupportoVittima2 : Sure, shift your focus to me since you know you're not right with Vittima.",Defense,Bystander_defender,False,False
D_2,179,"‎28 / 04 / 18 , 19 : 01 - SupportoBullo2 : Ahah quel bidone ha ragione ? Pff","‎28 / 04 / 18 , 19 : 01 - SupportoBullo2 : Ahah is that dud right? Pff",Insult-BodyShame,Bystander_assistant,False,False
D_2,182,"‎28 / 04 / 18 , 19 : 25 - Vittima : Sarete bravi voi . Ho fatto vedere il video ai miei amici ( AMICI VERI ! ! ! ) e a loro è piaciuto !","‎28 / 04 / 18 , 19 : 25 - Vittima : As if you were good at it. I showed my friends the video (TRUE FRIENDS !!!) and they liked it!",Defense,Victim,False,False
D_2,183,"‎28 / 04 / 18 , 19 : 25 - Bullo1 : Evidentemente non ci vedono bene hahahha","‎28 / 04 / 18 , 19 : 25 - Bullo1 : Obviously they can't see well.",Insult-Attacking_relatives,Harasser,False,False
D_2,189,"‎28 / 04 / 18 , 19 : 29 - Bullo1 : Non mi interessa un grassone di merda","‎28 / 04 / 18 , 19 : 29 - Bullo1 : I don't care about a f***ing fatso.",Insult-BodyShame,Harasser,False,False
D_2,190,"‎28 / 04 / 18 , 19 : 41 - SupportoVittima2 : Allora se non ti interessava non dovevi neanche commentare il suo musically","‎28 / 04 / 18 , 19 : 41 - SupportoVittima2 : Then if you were not interested, you should not even comment on his musically",Defense,Bystander_defender,False,False
D_2,191,"‎28 / 04 / 18 , 19 : 42 - Bullo1 : Faccio quello che voglio .","‎28 / 04 / 18 , 19 : 42 - Bullo1 : I do what I want.",Defense,Harasser,False,False
D_2,194,"‎28 / 04 / 18 , 19 : 44 - Bullo1 : Cazzo ridi ?","‎28 / 04 / 18 , 19 : 44 - Bullo1 :  Why are you f***ing laughing?",Defense,Harasser,False,False
D_2,196,"‎28 / 04 / 18 , 19 : 45 - Bullo1 : Cazzo ridi ?","‎28 / 04 / 18 , 19 : 45 - Bullo1 : Why are you f***ing laughing?",Defense,Harasser,False,False
D_2,199,"‎28 / 04 / 18 , 19 : 47 - SupportoVittima2 : E questo cosa c'entra ?","‎28 / 04 / 18 , 19 : 47 - SupportoVittima2 : What does this have to do with it?",Defense,Bystander_defender,False,False
D_2,202,"‎28 / 04 / 18 , 20 : 55 - SupportoVittima2 : Ti stai arrampicando sugli specchi bella","‎28 / 04 / 18 , 20 : 55 - SupportoVittima2 : You are grasping at straws, beautiful",Other,Bystander_defender,False,False
D_2,203,"‎28 / 04 / 18 , 21 : 03 - Bullo1 : Non mi sto arrampicano da nessuna parte sei che ti attacchi alle palle","‎28 / 04 / 18 , 21 : 03 - Bullo1 : I'm not grasping at anything. You're clutching at straws.",Defense,Harasser,False,False
D_2,204,"‎29 / 04 / 18 , 11 : 55 - SupportoVittima2 : &#128078;fai solo ridere","‎29 / 04 / 18 , 11 : 55 - SupportoVittima2 : &#128078;you just make me laugh",Insult-General_Insult,Bystander_defender,False,False
D_2,205,"‎29 / 04 / 18 , 11 : 57 - SupportoBullo1 : Ridi ridi che poi mercoledì piangerai","‎29 / 04 / 18 , 11 : 57 - SupportoBullo1 : Laugh laugh you will cry on Wednesday",Threat_or_Blackmail,Bystander_assistant,False,False
D_2,206,"‎29 / 04 / 18 , 11 : 57 - SupportoBullo1 : Goditi questi giorni","‎29 / 04 / 18 , 11 : 57 - SupportoBullo1 : Enjoy these days.",Threat_or_Blackmail,Bystander_assistant,False,False
D_2,208,"‎29 / 04 / 18 , 12 : 02 - SupportoBullo2 : Chiudi la bocca","‎29 / 04 / 18 , 12 : 02 - SupportoBullo2 : Shut your mouth.",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,209,"‎29 / 04 / 18 , 12 : 06 - SupportoBullo1 : SupportoVittima2 tappati quella cazzo di bocca","‎29 / 04 / 18 , 12 : 06 - SupportoBullo1 : SupportoVittima2 shut the fuck up",Curse_or_Exclusion,Bystander_assistant,False,False
D_2,210,"‎29 / 04 / 18 , 12 : 06 - SupportoBullo1 : Sul serio difendi quel bisonte ?","‎29 / 04 / 18 , 12 : 06 - SupportoBullo1 : Are you seriously defending that buffalo?",Insult-BodyShame,Bystander_assistant,False,False
