File,SentenceNumber,Sentence
B_2,267,"‎25 / 04 / 18 , 19 : 57 - SupportoVittima1 : Paura di voi ? Non credo proprio che ne abbia"
B_2,268,"‎25 / 04 / 18 , 20 : 00 - SupportoBullo1 : E allora perché non risponde ?"
B_2,269,"‎25 / 04 / 18 , 20 : 01 - SupportoBullo2 : Ma stai zitta che quella che non ha le palle per farlo sei tu"
B_2,270,"‎25 / 04 / 18 , 20 : 03 - SupportoVittima1 : Avrà altro da fare invece che stare qui e rispondere a 4 idioti"
B_2,271,"‎25 / 04 / 18 , 20 : 03 - SupportoBullo2 : L ’ idiota sarai tu tesoro"
B_2,272,"‎25 / 04 / 18 , 20 : 04 - SupportoVittima1 : Io ? Le uniche parole che hai detto sono “ esatto ” “ infatti ” “ già ” e basta quindi . . ."
B_2,273,"‎25 / 04 / 18 , 20 : 04 - SupportoVittima1 : Mah . . ."
B_2,274,"‎25 / 04 / 18 , 20 : 04 - Bullo1 : Avete iniziato voi a rispondere"
B_2,275,"‎25 / 04 / 18 , 20 : 06 - SupportoBullo2 : E allora ? ? ? Ti da fastidio . . . mi dispiace sfigata"
B_2,276,"‎25 / 04 / 18 , 20 : 06 - SupportoVittima1 : Voi avete scritto e noi abbiamo risposto . ."
B_2,277,"‎25 / 04 / 18 , 20 : 08 - SupportoVittima1 : Io ? Sfigata ? Parla quella che si crede dio sceso in terra quando si fa vedere che fuma , non sei più figa se fumi sappilo , e almeno io l ’ anno lo supero con una buona pagella vorrei vedere la tua che quest ’ anno ti bocciano"
B_2,278,"‎25 / 04 / 18 , 20 : 09 - Bullo1 : Anche tu sembri dio sceso in terra ma non lo dico se no bestemierei"
B_2,279,"‎25 / 04 / 18 , 20 : 09 - SupportoVittima1 : Nessuno ha parlato con te"
B_2,280,"‎25 / 04 / 18 , 20 : 10 - SupportoVittima1 : Lo so che non si sa difendere da sola ma almeno lasciala provare no ?"
B_2,281,"‎25 / 04 / 18 , 20 : 11 - SupportoBullo2 : Ma stai zitta . . . tappati quella bocca del cavolo"
B_2,282,"‎25 / 04 / 18 , 20 : 12 - SupportoVittima1 : Solo questo sai dire ? Lo so che tu sai che le cose che ho detto sono vere quindi . . ."
B_2,283,"‎25 / 04 / 18 , 20 : 15 - SupportoVittima1 : E adesso ha visualizzato e nn risponde , quelle che hanno ragione qua sono io e SupportoVittima2 muti"
B_2,284,"‎25 / 04 / 18 , 20 : 21 - SupportoBullo2 : Muti un corno . . ne ho da dire se voglio"
B_2,285,"‎25 / 04 / 18 , 20 : 23 - SupportoVittima1 : Sentiamo , stupiscimi"
B_2,286,"‎25 / 04 / 18 , 20 : 24 - SupportoBullo1 : Comunque anche voi state parlando al posto di Vittima . . . poverino non si sa difendere . . . . . &#128557; &#128557; &#128557;"
B_2,287,"‎25 / 04 / 18 , 20 : 25 - SupportoBullo2 : Dai stronzetta cerca di non farmi incazzare"
B_2,288,"‎25 / 04 / 18 , 20 : 25 - SupportoBullo2 : Non ho tempo da perdere con te"
B_2,289,"‎25 / 04 / 18 , 20 : 26 - SupportoBullo2 : Già probabilmente è così"
B_2,290,"‎25 / 04 / 18 , 20 : 26 - SupportoVittima1 : Avrà altro da fare , non lo stiamo difendendo , stiamo solo dicendo le cose come stanno"
B_2,291,"‎25 / 04 / 18 , 20 : 27 - SupportoVittima1 : O se no ? Che cosa fai ? Va nel angolino a piangere"
B_2,292,"‎25 / 04 / 18 , 20 : 28 - SupportoBullo1 : Sisi intanto sei tu e Vittima quelli che piangono sempre . ."
B_2,293,"‎25 / 04 / 18 , 20 : 29 - SupportoBullo2 : No vado nel angolo a pensare come fartela pagare"
B_2,294,"‎25 / 04 / 18 , 20 : 30 - SupportoVittima1 : Ma si dai che sicuramente quando sarai tornata da scuola quando ti hanno trovato le sigarette avrai iniziato a piangere come non mai"
B_2,295,"‎25 / 04 / 18 , 20 : 30 - SupportoVittima1 : Pensaci bene allora"
B_2,296,"‎25 / 04 / 18 , 20 : 32 - SupportoBullo2 : La sigaretta te la spengo sulla tetta se non stai zitta"
B_2,297,"‎25 / 04 / 18 , 20 : 33 - SupportoVittima1 : Altro ?"
B_2,298,"‎25 / 04 / 18 , 20 : 34 - SupportoBullo2 : No ora me ne vado passo e chiudo mi avete rotto"
B_2,299,"‎25 / 04 / 18 , 20 : 34 - SupportoVittima1 : O stai aspettando che la mammina ti dica altre cose da scrivere ?"
B_2,300,"‎25 / 04 / 18 , 20 : 34 - SupportoVittima1 : Ah quindi tutte le battute che avevi le hai finite ok ritirati"
B_2,301,"‎25 / 04 / 18 , 20 : 36 - SupportoBullo2 : &#128405;"
B_2,302,"‎25 / 04 / 18 , 20 : 43 - SupportoBullo1 : Quindi Vittima continua a non rispondere . . . . ."
B_2,303,"‎25 / 04 / 18 , 20 : 44 - SupportoVittima1 : Senti non so perché non risponde !"
B_2,304,"‎25 / 04 / 18 , 20 : 46 - SupportoBullo1 : Non ho chiesto a te"
B_2,305,"‎25 / 04 / 18 , 20 : 46 - SupportoVittima1 : La differenza tra una domanda e una frase con dei puntini la sai ?"
B_2,306,"‎25 / 04 / 18 , 20 : 47 - SupportoBullo1 : Si ma non ho chiesto a te perché per me non esisti"
B_2,307,"‎26 / 04 / 18 , 19 : 20 - SupportoBullo1 : Vittima è uno spione ! !"
B_2,308,"‎26 / 04 / 18 , 19 : 21 - SupportoVittima2 : Esatto"
B_2,309,"‎26 / 04 / 18 , 19 : 22 - SupportoBullo1 : ?"
B_2,310,"‎26 / 04 / 18 , 19 : 22 - SupportoBullo1 : Allora sei d'accordo con noi nerd"
B_2,311,"‎26 / 04 / 18 , 19 : 22 - SupportoVittima2 : ( Ops )"
B_2,312,"‎26 / 04 / 18 , 19 : 22 - SupportoVittima2 : Nono &#128514;"
B_2,313,"‎26 / 04 / 18 , 19 : 39 - SupportoBullo2 : Esatto proprio così"
B_2,314,"‎26 / 04 / 18 , 19 : 40 - SupportoVittima2 : Non è vero"
B_2,315,"‎26 / 04 / 18 , 19 : 40 - SupportoVittima2 : Lasciatelo stare ."
B_2,316,"‎26 / 04 / 18 , 19 : 50 - SupportoVittima1 : Basta !"
B_2,317,"‎26 / 04 / 18 , 19 : 50 - SupportoVittima1 : Ha fatto la cosa giusta punto"
B_2,318,"‎26 / 04 / 18 , 20 : 25 - SupportoBullo1 : Non è vero è solo un cretino spione secchione"
B_2,319,"‎26 / 04 / 18 , 20 : 33 - SupportoVittima2 : Avete rotto con sta storia ."
B_2,320,"‎26 / 04 / 18 , 20 : 33 - SupportoVittima2 : Se verrete bocciati è solo colpa vostra ."
B_2,321,"‎26 / 04 / 18 , 20 : 34 - SupportoVittima2 : Lasciatelo stare ."
B_2,322,"‎26 / 04 / 18 , 20 : 46 - SupportoBullo1 : Parere tuo noila pensiamo diversamente"
B_2,323,"‎26 / 04 / 18 , 20 : 49 - SupportoBullo2 : Già esatto"
B_2,324,"‎26 / 04 / 18 , 21 : 05 - SupportoVittima2 : Ma cosa c'entra lui ? Se verrete bocciati è colpa vostra . Solo colpa vostra ."
B_2,325,"‎26 / 04 / 18 , 22 : 00 - SupportoBullo1 : Se la lui non avesse fatto al spia saremo tutti a posto"
B_2,326,"‎26 / 04 / 18 , 22 : 08 - SupportoVittima2 : Ha fatto bene"
B_2,327,"‎26 / 04 / 18 , 22 : 10 - SupportoVittima1 : Parlavate tanto , di domani , che glie la fate pagare ma oggi non avete nemmeno avuto il coraggio di guardarlo in faccia . . . poverini mi fate pena"
B_2,328,"‎26 / 04 / 18 , 22 : 11 - SupportoVittima2 : Esatto"
B_2,329,"‎27 / 04 / 18 , 15 : 19 - SupportoBullo1 : Ma stai zitta che lo abbiamo minacciato anche oggi quel maiale"
B_2,330,"‎27 / 04 / 18 , 15 : 19 - SupportoBullo1 : &#128055;"
B_2,331,"‎27 / 04 / 18 , 15 : 29 - SupportoBullo2 : Esatto"
B_2,332,"‎27 / 04 / 18 , 17 : 30 - Vittima : continuate a prendervela con me ma lo sappiamo tutti che avreste fatto lo stesso anche voi"
B_2,333,"‎27 / 04 / 18 , 19 : 06 - SupportoBullo1 : Sisi infatti ! Tu continua a crederci"
B_2,334,"‎27 / 04 / 18 , 19 : 52 - SupportoBullo2 : Esatto continua a crederci"
