File,SentenceNumber,Sentence
A_3,42,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima2 : Anche tu fai calcio e calcio è da uomini . . . ."
A_3,43,"‎23 / 04 / 18 , 16 : 38 - SupportoVittima2 : Sarò lì prima di tutti"
A_3,44,"‎23 / 04 / 18 , 16 : 38 - SupportoVittima2 : A fare il tifo per te"
A_3,45,"‎23 / 04 / 18 , 16 : 39 - Bullo2 : Rimarrai delusa dalle tue aspettative"
A_3,46,"‎23 / 04 / 18 , 16 : 40 - SupportoBullo2 : Noi veniamo li ha lanciarti pomodori tutta la recita"
A_3,47,"‎23 / 04 / 18 , 16 : 40 - Vittima : ‎VID - 20180423 - WA0002 . mp4 ( file allegato )"
A_3,48,"‎23 / 04 / 18 , 16 : 40 - Vittima : &#10084;"
A_3,49,"‎23 / 04 / 18 , 16 : 40 - SupportoVittima2 : Lo rimarrete voi che non sapete manco come balla magari è bravissimo e ve lo perdete siete solo invidiosi e avete paura di ammettere i vostri gusti"
A_3,50,"‎23 / 04 / 18 , 16 : 41 - SupportoVittima2 : &#128514; &#10084;"
A_3,51,"‎23 / 04 / 18 , 16 : 41 - Vittima : Comunque fate i bulli ma alla fine vi piacerebbe saper danzare , questa è la verità"
A_3,52,"‎23 / 04 / 18 , 16 : 43 - SupportoBullo2 : primo di tutto la danza fa cagare"
A_3,53,"‎23 / 04 / 18 , 16 : 43 - SupportoBullo2 : Secondo noi nonsiamo invidiosi di uno che balla come un porco in cinta"
A_3,54,"‎23 / 04 / 18 , 16 : 44 - SupportoBullo2 : Ci ho provato a danzare ma fa veramente cagare il cazzo"
A_3,55,"‎23 / 04 / 18 , 16 : 44 - SupportoBullo2 : &#129314; &#129314; &#129314; &#129314;"
A_3,56,"‎23 / 04 / 18 , 16 : 44 - Vittima : SupportoBullo2 ma perché mi offendi così"
A_3,57,"‎23 / 04 / 18 , 16 : 44 - SupportoBullo2 : &#129314; &#129314; &#129314;🤮🤮🤮"
A_3,58,"‎23 / 04 / 18 , 16 : 45 - Vittima : io pensavo vi potesse far piacere . . ."
A_3,59,"‎23 / 04 / 18 , 16 : 45 - SupportoBullo2 : Pk ne ho voglia e non mi piacciono i tuoi gusti cretino"
A_3,60,"‎23 / 04 / 18 , 16 : 46 - SupportoBullo2 : Ma ti prego"
A_3,61,"‎23 / 04 / 18 , 16 : 46 - Bullo1 : Ma quando mai la danza può piacere"
A_3,62,"‎23 / 04 / 18 , 16 : 46 - Vittima : magari è una cosa nuova e ti diverti , può servire per conoscermi meglio"
A_3,63,"‎23 / 04 / 18 , 16 : 46 - SupportoBullo2 : Bravo Bul"
A_3,64,"‎23 / 04 / 18 , 16 : 46 - SupportoBullo2 : *Bullo"
A_3,65,"‎23 / 04 / 18 , 16 : 47 - Vittima : ""La danza è una gabbia dove si impara a volare"""
A_3,66,"‎23 / 04 / 18 , 16 : 48 - SupportoBullo2 : Sisi tu impara a volare poi ne ripensiamo"
A_3,67,"‎23 / 04 / 18 , 16 : 49 - Vittima : ""Quando non puoi danzare tu , fai danzare la tua anima . """
A_3,68,"‎23 / 04 / 18 , 16 : 49 - SupportoBullo2 : Ma nessuna lancera i pomodori purché chi vuole venire a vedere delle scimmie ballare"
A_3,69,"‎23 / 04 / 18 , 16 : 49 - SupportoBullo2 : Sisi tu continua a crederci"
A_3,70,"‎23 / 04 / 18 , 16 : 49 - Vittima : siete cattivi , non vi ho fatto niente"
A_3,71,"‎23 / 04 / 18 , 16 : 49 - Vittima : pensavo che potesse farvi piacere"
A_3,72,"‎23 / 04 / 18 , 16 : 49 - Vittima : non ci parliamo mai , non sapete nulla di ciò che faccio"
A_3,73,"‎23 / 04 / 18 , 16 : 50 - SupportoBullo2 : Sisi nei tuoi sogni"
A_3,74,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo2 : Mi basta vederti che capisco subito che sei uno sfigato di merda"
A_3,75,"‎23 / 04 / 18 , 16 : 51 - Vittima : magari se mi vedi ballare cambi idea"
A_3,76,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo2 : Se ti vedo ballare mi viene il voltastomaco"
A_3,77,"‎23 / 04 / 18 , 16 : 54 - Vittima : non è vero"
A_3,78,"‎23 / 04 / 18 , 16 : 54 - Vittima : ""Per me la danza è un alimento , qualcosa di cui ho bisogno , proprio come l ’ aria che respiro , il cibo che mangio . È necessario e indispensabile per la sopravvivenza . Per me ballare è un alimento . """
A_3,79,"‎23 / 04 / 18 , 16 : 54 - Bullo2 : Ma stai zitto"
A_3,80,"‎23 / 04 / 18 , 16 : 54 - SupportoBullo2 : Allora mangiatelo"
A_3,81,"‎23 / 04 / 18 , 16 : 55 - SupportoBullo2 : Ma stai zitto cretino"
A_3,82,"‎23 / 04 / 18 , 16 : 55 - SupportoVittima3 : Invece secondo me è molto bravo . ognuno nella vita può fare quello che desidera"
A_3,83,"‎23 / 04 / 18 , 16 : 57 - SupportoVittima2 : È quello che cercavo di dire prima solo che non mi sono spiegata bene ma comunque è vero"
A_3,84,"‎23 / 04 / 18 , 16 : 58 - Vittima : grazie mille"
A_3,85,"‎23 / 04 / 18 , 16 : 58 - Vittima : spero cambino idea"
A_3,86,"‎23 / 04 / 18 , 16 : 58 - Vittima : io vi ho chiesto di venire perché pensavo potesse essere un modo per stringere amicizie"
A_3,87,"‎23 / 04 / 18 , 16 : 58 - SupportoBullo2 : Ma state tutti zitti cretini"
A_3,88,"‎23 / 04 / 18 , 16 : 59 - SupportoBullo2 : Ma chi ti vorebbe come amico"
A_3,89,"‎23 / 04 / 18 , 16 : 59 - Vittima : SupportoVittima2 e SupportoVittima3 sono miei amici , per esempio"
A_3,90,"‎23 / 04 / 18 , 17 : 00 - SupportoVittima3 : Ragazzi ma lui vi ha invitato se poi voi non volete andarci non andateci ma non bisogna prendere in giro ."
A_3,91,"‎23 / 04 / 18 , 17 : 00 - Vittima : grazie"
A_3,92,"‎23 / 04 / 18 , 17 : 00 - Vittima : ma tanto sono fatti così loro"
A_3,93,"‎23 / 04 / 18 , 17 : 00 - Vittima : non capiscono nulla e pretendono di capire tutto"
A_3,94,"‎23 / 04 / 18 , 17 : 01 - SupportoVittima3 : Io"
A_3,95,"‎23 / 04 / 18 , 17 : 01 - SupportoVittima3 : Io sono suo amico"
A_3,96,"‎23 / 04 / 18 , 17 : 02 - Vittima : &#128524; &#128524; &#128524;"
A_3,97,"‎23 / 04 / 18 , 17 : 03 - Vittima : &#128131; &#128378; &#128131; &#128378; &#128131; &#128378; &#128131; &#128378; &#128131; &#128378; &#128131; &#128378; &#128131; &#128378; &#128131; &#128378;"
A_3,98,"‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : ma stai zitto coglione tu non saii un cazzo di noi"
A_3,99,"‎23 / 04 / 18 , 17 : 03 - SupportoVittima2 : E anche io e lo trovo più simpatico di tutti voi"
A_3,100,"‎23 / 04 / 18 , 17 : 03 - Vittima : non voglio sapere niente di voi"
A_3,101,"‎23 / 04 / 18 , 17 : 03 - Vittima : se l'unica cosa che sapete fare è offendere"
A_3,102,"‎23 / 04 / 18 , 17 : 03 - SupportoVittima3 : Sa però che siete molto maleducati"
A_3,103,"‎23 / 04 / 18 , 17 : 03 - SupportoBullo2 : Mi disp &#128554;"
A_3,104,"‎23 / 04 / 18 , 17 : 04 - SupportoVittima3 : Ma ti disp cosa preferisco avere un amico come lui che 1000 come voi🤨"
A_3,105,"‎23 / 04 / 18 , 17 : 04 - SupportoVittima2 : Hahaha tu quanti amici avresti"
A_3,106,"‎23 / 04 / 18 , 17 : 04 - Vittima : &#128170;"
A_3,107,"‎23 / 04 / 18 , 17 : 05 - Vittima : io ne ho pochi di amici ma sono tutti cari amici"
A_3,108,"‎23 / 04 / 18 , 17 : 05 - SupportoBullo2 : Piú di te di sicuso"
A_3,109,"‎23 / 04 / 18 , 17 : 05 - Vittima : mica come voi che parlate male di tutti"
A_3,110,"‎23 / 04 / 18 , 17 : 05 - SupportoVittima3 : Impara a scrivere"
A_3,111,"‎23 / 04 / 18 , 17 : 05 - SupportoVittima2 : Esatto"
A_3,112,"‎23 / 04 / 18 , 17 : 05 - SupportoBullo2 : È giusto cretino"
A_3,113,"‎23 / 04 / 18 , 17 : 06 - SupportoVittima3 : Sicuso ? È giusto ?"
A_3,114,"‎23 / 04 / 18 , 17 : 06 - SupportoVittima2 : Sicuso ai scritto"
A_3,115,"‎23 / 04 / 18 , 17 : 06 - SupportoVittima2 : Hahaha"
A_3,116,"‎23 / 04 / 18 , 17 : 06 - SupportoVittima3 : Hai*"
A_3,117,"‎23 / 04 / 18 , 17 : 06 - SupportoBullo2 : Si problemi"
A_3,118,"‎23 / 04 / 18 , 17 : 07 - SupportoVittima3 : Allora mi sa che nel tuo piccolo cervellino oltre che insultare le persone non sai fare altro"
A_3,119,"‎23 / 04 / 18 , 17 : 07 - SupportoVittima2 : Si perché tu puoi offendere e se te sbagli e te lo diciamo ti scazzi"
A_3,120,"‎23 / 04 / 18 , 17 : 08 - SupportoBullo2 : Sii pk hai problemi cazzo"
A_3,121,"‎23 / 04 / 18 , 17 : 08 - SupportoVittima3 : &#128405;"
A_3,122,"‎23 / 04 / 18 , 17 : 09 - SupportoVittima2 : Si mona frena un attimo"
A_3,123,"‎23 / 04 / 18 , 17 : 09 - SupportoVittima3 : Sai solo offendere e non sai fare altro"
A_3,124,"‎23 / 04 / 18 , 17 : 09 - SupportoBullo2 : Io c'ho il cervello piú grande del tuo ( quindi stai zitto )"
A_3,125,"‎23 / 04 / 18 , 17 : 10 - SupportoBullo2 : Si hai problemi"
A_3,126,"‎23 / 04 / 18 , 17 : 11 - SupportoVittima3 : Ok"
A_3,127,"‎23 / 04 / 18 , 17 : 11 - SupportoBullo2 : Ok"
A_3,128,"‎23 / 04 / 18 , 17 : 12 - SupportoVittima2 : Già hahah"
A_3,129,"‎23 / 04 / 18 , 17 : 15 - SupportoBullo2 : Si pk hai problemi ?"
A_3,130,"‎23 / 04 / 18 , 17 : 17 - Vittima : sì , ho problemi perché mi rende triste"
A_3,131,"‎23 / 04 / 18 , 17 : 18 - Vittima : comunque ora vado ad allenarmi per il mio saggio"
A_3,132,"‎23 / 04 / 18 , 17 : 18 - SupportoVittima2 : Ma ignoralii"
A_3,133,"‎23 / 04 / 18 , 17 : 18 - Vittima : ho allenamento durissimo"
A_3,134,"‎23 / 04 / 18 , 17 : 18 - SupportoVittima2 : Buon allenamento hahaha"
A_3,135,"‎23 / 04 / 18 , 17 : 18 - SupportoBullo2 : Il saggio degli sfigati"
A_3,136,"‎23 / 04 / 18 , 17 : 18 - Bullo1 : Spero che ti spacchi la schiena"
A_3,137,"‎23 / 04 / 18 , 17 : 19 - SupportoVittima2 : Wooow che bravo ora sei dio"
A_3,138,"‎23 / 04 / 18 , 17 : 19 - Vittima : grazie , ma non ci spacchiamo nulla con la danza . voliamo leggiadri sopra la pedana"
A_3,139,"‎23 / 04 / 18 , 17 : 19 - SupportoVittima2 : Hahaha io lo adoro"
A_3,140,"‎23 / 04 / 18 , 17 : 19 - Bullo1 : Certo come no"
A_3,141,"‎23 / 04 / 18 , 17 : 20 - SupportoBullo2 : Si duro pk vai ha provare la sciena dove ti lanciano i pomodori"
A_3,142,"‎23 / 04 / 18 , 17 : 20 - Bullo1 : Già"
A_3,143,"‎23 / 04 / 18 , 17 : 20 - Vittima : &#128575;"
A_3,144,"‎23 / 04 / 18 , 17 : 20 - Bullo1 : E comunque la danza non serve a niente"
A_3,145,"‎23 / 04 / 18 , 17 : 21 - Vittima : mi rendete molto triste"
A_3,146,"‎23 / 04 / 18 , 17 : 21 - SupportoBullo2 : Appunto"
A_3,147,"‎23 / 04 / 18 , 17 : 21 - SupportoBullo2 : Non me ne frega un cazzo"
A_3,148,"‎23 / 04 / 18 , 17 : 21 - SupportoVittima2 : Devi ignorarli tu fallo proprio perché non li piace a loro"
A_3,149,"‎23 / 04 / 18 , 17 : 21 - SupportoBullo2 : Piangi non frega a nessuno"
A_3,150,"‎23 / 04 / 18 , 17 : 22 - Vittima : ora devo andare , passa l'autobus . ci vediamo domani , spero non mi offenderete anche a scuola"
A_3,151,"‎23 / 04 / 18 , 17 : 22 - Vittima : in chat leoni da tastiera . . . poi a scuola"
A_3,152,"‎23 / 04 / 18 , 17 : 22 - SupportoBullo2 : Anche se ti alleni rimani un ballerino fallito"
A_3,153,"‎23 / 04 / 18 , 17 : 22 - SupportoVittima2 : Hahahah esatto , ciao e buon allenamento"
A_3,154,"‎23 / 04 / 18 , 17 : 22 - Bullo1 : Grande SupportoBullo2"
A_3,155,"‎23 / 04 / 18 , 17 : 22 - SupportoBullo2 : Giusto"
A_3,156,"‎23 / 04 / 18 , 17 : 23 - Bullo1 : &#128078;la danza🤮 &#129314;"
A_3,157,"‎23 / 04 / 18 , 17 : 24 - SupportoBullo2 : Spero che perdi l'autobus cosí non puoi andare a fare le prove e cosí domani non ti fanno ballare ( meglio per li spettatori di domani se non vai a fare il saggio ) 🤮"
A_3,158,"‎23 / 04 / 18 , 17 : 25 - SupportoBullo2 : Questo messaggio è stato eliminato"
A_3,159,"‎23 / 04 / 18 , 17 : 26 - SupportoBullo2 : Spero che sia così"
A_3,160,"‎23 / 04 / 18 , 17 : 26 - SupportoBullo2 : Già ! ! !"
A_3,161,"‎23 / 04 / 18 , 17 : 26 - SupportoBullo2 : Lo speriamo tutti"
A_3,162,"‎23 / 04 / 18 , 17 : 30 - SupportoVittima3 : Tutti voi"
A_3,163,"‎23 / 04 / 18 , 17 : 46 - SupportoBullo3 : Ma che perdere l' autobus che appena il conducente lo vede non si ferma neanche"
A_3,164,"‎23 / 04 / 18 , 17 : 46 - SupportoBullo2 : Grande"
A_3,165,"‎23 / 04 / 18 , 17 : 47 - SupportoBullo2 : Anche secondo me"
A_3,166,"‎23 / 04 / 18 , 17 : 48 - SupportoBullo2 : Hai ragione SupportoBullo3"
A_3,167,"‎23 / 04 / 18 , 19 : 55 - SupportoVittima2 : Secondo me si ma te sei problematico hahhaha"
A_3,168,"‎24 / 04 / 18 , 16 : 10 - Vittima : Per vostra informazione : ieri mi hanno premiato come miglior ballerino del corso"
A_3,169,"‎24 / 04 / 18 , 16 : 10 - Vittima : alla faccia vostra"
A_3,170,"‎24 / 04 / 18 , 16 : 11 - SupportoVittima2 : Hahahah grande davvero non ne dubitavo &#128582;‍♀ &#10084;"
A_3,171,"‎24 / 04 / 18 , 16 : 15 - SupportoBullo2 : Allora tutti gli altri facevano cagare"
A_3,172,"‎24 / 04 / 18 , 16 : 18 - Vittima : ma che ne sai"
A_3,173,"‎24 / 04 / 18 , 16 : 19 - SupportoVittima1 : Questo messaggio è stato eliminato"
A_3,174,"‎24 / 04 / 18 , 16 : 22 - SupportoVittima1 : Congratulazioni Vittima sapevo che c'e l'avresti fatta &#128378; &#127882;"
A_3,175,"‎24 / 04 / 18 , 16 : 22 - Vittima : grazie mille &#128515; &#128515; &#128515; &#128076;"
A_3,176,"‎24 / 04 / 18 , 16 : 23 - SupportoBullo2 : Basta fere due più due ."
A_3,177,"‎24 / 04 / 18 , 16 : 23 - SupportoBullo2 : Se tu sei stato il più bravo le altre / altri avranno fatto schifo"
A_3,178,"‎24 / 04 / 18 , 16 : 23 - Bullo1 : Si come peggior ballerino"
A_3,179,"‎24 / 04 / 18 , 16 : 24 - SupportoBullo2 : Si hai ragione &#128514;"
A_3,180,"‎24 / 04 / 18 , 16 : 25 - SupportoBullo2 : Prego per averti detto la verità su come balli"
A_3,181,"‎24 / 04 / 18 , 16 : 25 - Vittima : siete sempre così con me"
A_3,182,"‎24 / 04 / 18 , 16 : 25 - Vittima : mi trattate sempre male"
A_3,183,"‎24 / 04 / 18 , 16 : 25 - Vittima : senza motiv"
A_3,184,"‎24 / 04 / 18 , 16 : 26 - Vittima : siete persone cattive"
A_3,185,"‎24 / 04 / 18 , 16 : 31 - Bullo1 : Infatti come la danza che e cattiva"
A_3,186,"‎24 / 04 / 18 , 16 : 38 - Vittima : non è vero"
A_3,187,"‎24 / 04 / 18 , 16 : 45 - SupportoBullo2 : Si caro"
A_3,188,"‎24 / 04 / 18 , 16 : 47 - Vittima : la danza è arte , che ne sapete voi"
A_3,189,"‎24 / 04 / 18 , 16 : 47 - Vittima : sapete solo offendere"
A_3,190,"‎24 / 04 / 18 , 16 : 49 - SupportoVittima1 : Non dargli retta tanto sanno solo offendere"
A_3,191,"‎24 / 04 / 18 , 16 : 54 - Bullo1 : La danza serve solo per rendersi ridicoli davanti al pubblico"
A_3,192,"‎24 / 04 / 18 , 16 : 55 - Vittima : ma che dici , è arte , passione e amore"
A_3,193,"‎24 / 04 / 18 , 16 : 55 - Bullo1 : Ancora con questa arte"
A_3,194,"‎24 / 04 / 18 , 16 : 56 - Vittima : ‎VID - 20180424 - WA0000 . mp4 ( file allegato )"
A_3,195,"‎24 / 04 / 18 , 17 : 07 - SupportoBullo2 : Ho cazzo siamo messi male"
A_3,196,"‎24 / 04 / 18 , 17 : 07 - SupportoBullo2 : Questo messaggio è stato eliminato"
A_3,197,"‎24 / 04 / 18 , 17 : 07 - SupportoBullo2 : Balli anche te cosí da gay ?"
A_3,198,"‎24 / 04 / 18 , 17 : 08 - Vittima : sì ballo proprio così'"
A_3,199,"‎24 / 04 / 18 , 17 : 09 - SupportoBullo2 : Ha cazzo allora sei messo peggio di quanto pensavo"
A_3,200,"‎24 / 04 / 18 , 17 : 09 - Vittima : ballo benissimo invece"
A_3,201,"‎24 / 04 / 18 , 17 : 09 - SupportoBullo2 : Sisi certo"
A_3,202,"‎24 / 04 / 18 , 17 : 11 - SupportoBullo2 : Si si ti hanno premiato miglior ballerino del corso dei peggiori"
A_3,203,"‎24 / 04 / 18 , 17 : 15 - SupportoBullo2 : Si mi sa di si"
A_3,204,"‎24 / 04 / 18 , 17 : 17 - Vittima : Ma che ne sapete voi di quanto ballo bene"
A_3,205,"‎24 / 04 / 18 , 17 : 17 - SupportoBullo2 : Ma se un momento fa hai ammesso di ballare come un cane"
A_3,206,"‎24 / 04 / 18 , 17 : 17 - Vittima : Scoordinati che non siete altro"
A_3,207,"‎24 / 04 / 18 , 17 : 18 - SupportoBullo2 : &#128054; &#128054; &#128054;"
A_3,208,"‎24 / 04 / 18 , 17 : 20 - Bullo1 : Anzi il cane balla meglio di lui"
A_3,209,"‎24 / 04 / 18 , 17 : 22 - SupportoBullo2 : Ma tutti sanno ballere meglio di lui"
A_3,210,"‎24 / 04 / 18 , 17 : 42 - Vittima : Bravi bravi"
A_3,211,"‎24 / 04 / 18 , 17 : 42 - Vittima : Offendete"
A_3,212,"‎24 / 04 / 18 , 17 : 42 - Vittima : Solo questo sapete fare"
A_3,213,"‎24 / 04 / 18 , 18 : 00 - SupportoVittima2 : Ma lasciatelo stare dio can farà ciò che vuole"
A_3,214,"‎24 / 04 / 18 , 18 : 00 - SupportoVittima2 : È più bravo di voi ignoranti"
A_3,215,"‎24 / 04 / 18 , 20 : 34 - Bullo1 : Ma ignorante sarai tu"
A_3,216,"‎24 / 04 / 18 , 20 : 34 - SupportoVittima2 : Scusami se ti ho offeso ma smettetela di offenderlo"
A_3,217,"‎24 / 04 / 18 , 20 : 36 - Bullo1 : Ok"
A_3,218,"‎24 / 04 / 18 , 20 : 41 - SupportoVittima2 : Adesso così a caso la smetti &#128580;giuro che non vi capisco siete senza cuore"
A_3,219,"‎24 / 04 / 18 , 23 : 57 - SupportoBullo2 : Si hai ragione io sono senza cuore"
A_3,220,"‎25 / 04 / 18 , 10 : 41 - Vittima : Non è che non avete cuore , è che non avete sensibilità per venire a un saggio e vedere che la danza è una bellissima arte"
A_3,221,"‎25 / 04 / 18 , 10 : 41 - Vittima : Mi spiace per voi"
A_3,222,"‎25 / 04 / 18 , 10 : 41 - Vittima : Le vostre offese possojo anche ferirmi ma non formeranno le mie gambe a muoversi a ritmo"
A_3,223,"‎25 / 04 / 18 , 10 : 43 - SupportoVittima2 : Tutto vero &#128582;‍♀ti stimo un sacco non arrenderti mai"
A_3,224,"‎25 / 04 / 18 , 10 : 44 - Vittima : &#128131; &#128076; &#128076; &#128378;"
A_3,225,"‎25 / 04 / 18 , 12 : 12 - SupportoBullo2 : 🤮 &#129314;"
A_3,226,"‎25 / 04 / 18 , 18 : 55 - SupportoBullo3 : La danza rovina l arte non la migliora"
A_3,227,"‎25 / 04 / 18 , 18 : 55 - Bullo2 : Esatto"
A_3,228,"‎25 / 04 / 18 , 18 : 55 - SupportoBullo2 : Esatto"
A_3,229,"‎25 / 04 / 18 , 18 : 58 - SupportoVittima2 : Voi rovinate tutto con il vostro pessimismo"
A_3,230,"‎25 / 04 / 18 , 18 : 58 - SupportoVittima2 : &#128545;"
A_3,231,"‎26 / 04 / 18 , 17 : 20 - Bullo1 : Ma quali sono i nuovi ruoli"
A_4,0,"‎23 / 04 / 18 , 16 : 16 - Vittima : Ciao . . . volevo invitarvi al saggio di danza classica sabato 3 marzo . . . mi farebbe molto piacere . . . mi vergogno un po' ."
A_4,1,"‎23 / 04 / 18 , 16 : 17 - Vittima : ‎IMG - 20180423 - WA0000 . jpg ( file allegato )"
A_4,2,"‎23 / 04 / 18 , 16 : 18 - Bullo2 : Che sfigatoo &#128514; &#128514;"
A_4,3,"‎23 / 04 / 18 , 16 : 24 - Bullo1 : Manco fossi gay &#128405; &#128514; &#128514; &#128514;"
A_4,4,"‎23 / 04 / 18 , 16 : 24 - Bullo1 : &#129318;‍♀"
A_4,5,"‎23 / 04 / 18 , 16 : 24 - SupportoVittima2 : Dai lasciatelo in pace"
A_4,6,"‎23 / 04 / 18 , 16 : 25 - Bullo2 : Dai valá è roba da donne lascia stare sfigato tanto nessuno verrá a vederti &#128514;"
A_4,7,"‎23 / 04 / 18 , 16 : 26 - Bullo2 : Coglione"
A_4,8,"‎23 / 04 / 18 , 16 : 27 - Bullo1 : Ma cosa lo supporti &#129318;‍♀"
A_4,9,"‎23 / 04 / 18 , 16 : 28 - Bullo2 : Sfigata anche te mona &#128514;"
A_4,10,"‎23 / 04 / 18 , 16 : 29 - SupportoVittima2 : Ma dai le sfigate siete voi &#129304;"
A_4,11,"‎23 / 04 / 18 , 16 : 29 - Bullo2 : Ma sentila questa"
A_4,12,"‎23 / 04 / 18 , 16 : 30 - SupportoVittima2 : Ma tua madre"
A_4,13,"‎23 / 04 / 18 , 16 : 30 - Bullo1 : &#128514; Vittima sei protetto dalle sfigate"
A_4,14,"‎23 / 04 / 18 , 16 : 30 - Bullo2 : Evidentemente sei un rompi cazzi"
A_4,15,"‎23 / 04 / 18 , 16 : 31 - Bullo1 : Hahah"
A_4,16,"‎23 / 04 / 18 , 16 : 31 - SupportoVittima1 : Ha ragione Vittima"
A_4,17,"‎23 / 04 / 18 , 16 : 31 - Bullo1 : Si intromette anche questa"
A_4,18,"‎23 / 04 / 18 , 16 : 31 - Bullo2 : Appunto &#128514; &#128514;"
A_4,19,"‎23 / 04 / 18 , 16 : 31 - SupportoVittima2 : &#128405;"
A_4,20,"‎23 / 04 / 18 , 16 : 31 - Bullo1 : &#128514;"
A_4,21,"‎23 / 04 / 18 , 16 : 32 - SupportoVittima2 : Ma stai zitta"
A_4,22,"‎23 / 04 / 18 , 16 : 32 - Bullo2 : Sopportare gli sfigati come voi è come cercare di mettere incinta un trans"
A_4,23,"‎23 / 04 / 18 , 16 : 32 - Bullo2 : Ti senti grande adesso ? &#128514;"
A_4,24,"‎23 / 04 / 18 , 16 : 33 - SupportoVittima1 : Non sapete apprezzare la vita"
A_4,25,"‎23 / 04 / 18 , 16 : 33 - SupportoVittima1 : Spigate"
A_4,26,"‎23 / 04 / 18 , 16 : 33 - SupportoVittima2 : E tu ?"
A_4,27,"‎23 / 04 / 18 , 16 : 33 - Bullo2 : Parla quella che bela in classe &#128514; &#128514;"
A_4,28,"‎23 / 04 / 18 , 16 : 33 - SupportoVittima2 : Che ti senti grande a insultare"
A_4,29,"‎23 / 04 / 18 , 16 : 34 - SupportoVittima1 : Ma non fammi ridere"
A_4,30,"‎23 / 04 / 18 , 16 : 34 - SupportoVittima1 : &#128514; &#128514; &#128514; &#128514;"
A_4,31,"‎23 / 04 / 18 , 16 : 35 - Bullo1 : &#128514;"
A_4,32,"‎23 / 04 / 18 , 16 : 36 - Bullo2 : Infatti alche altrimenti ti metti a grugnire &#128514;"
A_4,33,"‎23 / 04 / 18 , 16 : 36 - Bullo2 : Cazzo te ridi"
A_4,34,"‎23 / 04 / 18 , 16 : 37 - SupportoVittima1 : Io posso ridere quanto voglio stronzetta"
A_4,35,"‎23 / 04 / 18 , 16 : 37 - Vittima : Ma perché fate così ?"
A_4,36,"‎23 / 04 / 18 , 16 : 37 - Vittima : Volevo solo invitarvi ad una cosa che per me è importante . . ."
A_4,37,"‎23 / 04 / 18 , 16 : 38 - Bullo1 : Per te"
A_4,38,"‎23 / 04 / 18 , 16 : 38 - Bullo2 : A quanto pare vuoi essere preso di mira allora"
A_4,39,"‎23 / 04 / 18 , 16 : 38 - Bullo1 : Non mi importa niente di te e la tua danza"
A_4,40,"‎23 / 04 / 18 , 16 : 39 - Bullo2 : Io mi sotterrerei fossi in te"
A_4,41,"‎23 / 04 / 18 , 16 : 39 - SupportoVittima2 : Va be non serve insultarlo anche se non vi interessa"
A_4,42,"‎23 / 04 / 18 , 16 : 39 - SupportoVittima1 : - Vittima : è uno dei bravi ballerini al mondo non come vuoi che non sapete un cazzo"
A_4,43,"‎23 / 04 / 18 , 16 : 40 - SupportoBullo1 : Ma dai ! Chi pensi che venga a vedere il tuo stupido balletto ! Non ce ne frega niente !"
A_4,44,"‎23 / 04 / 18 , 16 : 42 - Vittima : è un invito , mica un obbligo ."
A_4,45,"‎23 / 04 / 18 , 16 : 42 - Vittima : Chi vuole viene , magari a te non interessa ma ad altri si ! !"
A_4,46,"‎23 / 04 / 18 , 16 : 42 - Bullo2 : Ma non frega a nessuno madò"
A_4,47,"‎23 / 04 / 18 , 16 : 45 - SupportoVittima1 : Vi siete azzittite"
A_4,48,"‎23 / 04 / 18 , 16 : 45 - SupportoBullo1 : Ma chi ti ha chiesto qualcosa ?"
A_4,49,"‎23 / 04 / 18 , 16 : 46 - Bullo2 : Ma tua madre si è azzittita"
A_4,50,"‎23 / 04 / 18 , 16 : 46 - SupportoBullo1 : Stai zitta"
A_4,51,"‎23 / 04 / 18 , 16 : 47 - SupportoVittima1 : Quello che deve stare zitto sei tu &#129296; &#129296;"
A_4,52,"‎23 / 04 / 18 , 16 : 48 - Bullo2 : Chiudi il becco sia tu che il tuo amico vestito in tutù"
A_4,53,"‎23 / 04 / 18 , 16 : 51 - SupportoBullo1 : Chi credi di essere a difendere uno sfigato ! ! !"
A_4,54,"‎23 / 04 / 18 , 16 : 52 - SupportoVittima1 : Ti faccio vedere io che cos'è tua madre"
A_4,55,"‎23 / 04 / 18 , 16 : 53 - SupportoVittima1 : Mi credo un persona normale &#128405;"
A_4,56,"‎23 / 04 / 18 , 16 : 57 - SupportoBullo1 : NORMALE TU ! ? ma per favore . . . a parte l'aspetto fisico no hai niente di normale"
A_4,57,"‎23 / 04 / 18 , 16 : 58 - SupportoVittima2 : Ma la piantate di insultare"
A_4,58,"‎23 / 04 / 18 , 17 : 01 - Bullo2 : Che cazzo vuoi tu"
A_4,59,"‎23 / 04 / 18 , 17 : 01 - Bullo2 : Ti credi la signorina della pace"
A_4,60,"‎23 / 04 / 18 , 17 : 02 - SupportoVittima2 : Hahahhaha"
A_4,61,"‎23 / 04 / 18 , 17 : 02 - SupportoVittima2 : No e tu ?"
A_4,62,"‎23 / 04 / 18 , 17 : 03 - SupportoBullo1 : Be a sentire come parli mi pare proprio di si !"
A_4,63,"‎23 / 04 / 18 , 17 : 03 - SupportoVittima1 : Non sapete apprezzare la vita"
