File,SentenceNumber,Sentence,EntityType,Role,Sarcasm,Non-Offensive
A_4,68,"‎23 / 04 / 18 , 17 : 12 - SupportoVittima1 : Ma va a farti un giro prima di dirmi queste cose",Curse_or_Exclusion,Bystander_defender,False,False
A_4,70,"‎23 / 04 / 18 , 20 : 31 - Bullo1 : Ti piacciono i maschi ?",Insult-Discrimination-Sexism,Harasser,False,False
A_4,71,"‎23 / 04 / 18 , 20 : 32 - Vittima : Mi piace ballare ! E' bellissimo e dovreste provare prima di giudicare .",Defense,Victim,False,False
A_4,77,"‎24 / 04 / 18 , 16 : 09 - SupportoBullo3 : ma non c'e' nessuno per insultarlo che qua sono tutti via , secondo me stanno cercando sua mamma in tangenziale che mi sembra che abbia il turno oggi 😉",Insult-Attacking_relatives,Bystander_assistant,False,False
A_4,79,"‎24 / 04 / 18 , 16 : 14 - SupportoBullo3 : mi sembra che quelli che capiscano la tua passione sono nati il 30 febbraio … questo spiega la moltitudine di gente che ti apprezza",Curse_or_Exclusion,Bystander_assistant,True,False
A_4,80,"‎24 / 04 / 18 , 16 : 16 - Bullo2 : 😂 😂 😂 😂 😂",Encouragement_to_the_Harasser,Harasser,False,False
A_4,81,"‎24 / 04 / 18 , 16 : 17 - Bullo1 : Poverino dai lasciamolo allenare per il saggio , ma tanto farà schifo comunque",Insult-General_Insult,Harasser,True,False
A_4,82,"‎24 / 04 / 18 , 16 : 17 - SupportoVittima2 : Ma stai zitto che non capisci un cazzo",Curse_or_Exclusion,Bystander_defender,False,False
A_4,82,"‎24 / 04 / 18 , 16 : 17 - SupportoVittima2 : Ma stai zitto che non capisci un cazzo",Insult-General_Insult,Bystander_defender,False,False
A_4,83,"‎24 / 04 / 18 , 16 : 18 - Bullo2 : Infatti non capiamo dove sia finito il tuo cervello . . . perso per strada forse ? ?",Insult-General_Insult,Harasser,False,False
A_4,86,"‎24 / 04 / 18 , 16 : 20 - SupportoBullo3 : quando stava con sua mamma in tangenziale che gli spiegava il lavoro l'ha dimenticato sul posto di lavoro",Insult-Attacking_relatives,Bystander_assistant,False,False
A_4,88,"‎24 / 04 / 18 , 16 : 23 - Bullo2 : Cazzo ridi tu",Curse_or_Exclusion,Harasser,False,False
A_4,89,"‎24 / 04 / 18 , 16 : 23 - SupportoBullo3 : seee cazzo ridi ? ?",Curse_or_Exclusion,Bystander_assistant,False,False
A_4,91,"‎24 / 04 / 18 , 16 : 45 - SupportoBullo2 : Ieri non c'ero ma oggi si ! Mi sono fatta delle belle risate a leggere del saggio di danza ! Ma chi ha tempo da perdere così inutilmente 🙈 ? !",Curse_or_Exclusion,Bystander_assistant,False,False
A_4,94,"‎24 / 04 / 18 , 17 : 10 - Vittima : vabbè , siete proprio prevenuti .",Defense,Victim,False,False
A_4,97,"‎24 / 04 / 18 , 17 : 12 - Bullo2 : Datti tu una calmata con questo stupido saggio che se mi fai incavolare ti stacco una gba cosí vedremo se riuscirai ancora a fare la piroèt 😂 😂",Threat_or_Blackmail,Harasser,False,False
A_4,99,"‎24 / 04 / 18 , 18 : 50 - SupportoVittima1 : Devi stare zitta",Curse_or_Exclusion,Bystander_defender,False,False
A_4,100,"‎24 / 04 / 18 , 19 : 26 - Bullo1 : Ma datti una calmata tuuuu gey di 💩",Insult-Discrimination-Sexism,Harasser,False,False
A_4,103,"‎24 / 04 / 18 , 21 : 54 - Bullo1 : Ma seh te credo bellissima che fa vomitare 🤮",Insult-General_Insult,Harasser,False,False
A_4,104,"‎24 / 04 / 18 , 21 : 59 - SupportoVittima2 : Anche tu",Insult-General_Insult,Bystander_defender,False,False
